XYDATA
# File generated by Mantid, Instrument POWGEN
# The X-axis unit is: Time-of-flight, The Y-axis unit is: Counts per microAmp.hour
# Data for spectra :3
# Spectrum 1 
# Time-of-flight              Y                 E
    28668.70687        9.04724902        0.41227893
    28691.63731        8.87098043        0.40980199
    28714.58609        8.63039964        0.40789166
    28737.55322        9.22544039        0.41238838
    28760.53873        9.30421918        0.41265582
    28783.54262       11.69240548        0.42809801
    28806.56491       17.83229259        0.46610656
    28829.60561       34.48434777        0.55748037
    28852.66474       77.79429748        0.74427982
    28875.74232      102.34711263        0.83143647
    28898.83835       70.15454824        0.71411767
    28921.95286       50.79935700        0.63293275
    28945.08586       33.94291943        0.55290205
    28968.23735       23.42943134        0.49692403
    28991.40737       15.54642203        0.44948432
    29014.59592       13.19395554        0.43307996
    29037.80301       10.28081736        0.41284437
    29061.02867        8.57950016        0.40135513
    29084.27290        7.51148940        0.39386510
    29107.53573        6.44655051        0.38595287
    29130.81716        7.04527294        0.39059296
    29154.11722        6.85563844        0.38948153
    29177.43591        6.77892578        0.38852299
    29200.77325        7.00153663        0.38939087
    29224.12926        6.71732491        0.38678644
    29247.50395        6.57117932        0.38546195
    29270.89733        6.80657042        0.38670100
    29294.30943        7.07523491        0.38822816
    29317.74025        6.96716445        0.38735290
    29341.18981       10.39814753        0.41048746
    29364.65813        9.11658001        0.40187939
    29388.14522       10.31304373        0.41008100
    29411.65110       11.10492790        0.41463674
    29435.17577        8.46535496        0.39596378
    29458.71927        7.25052053        0.38668329
    29482.28159        6.73394472        0.38275598
    29505.86276        6.51838218        0.38064682
    29529.46279        6.30008204        0.37888024
    29553.08170        5.25064556        0.37132853
    29576.71950        8.25586583        0.39221401
    29600.37620       13.36412299        0.42554108
    29624.05183       12.29079017        0.41874363
    29647.74639       13.09157753        0.42374048
    29671.45991       23.37820561        0.48343396
    29695.19239       18.27496103        0.45327657
    29718.94386       12.76956453        0.41896689
    29742.71432        9.26772379        0.39547697
    29766.50379        7.13876474        0.38018804
    29790.31230        6.15032646        0.37274248
    29814.13984        5.79474305        0.37042426
    29837.98645        4.75171932        0.36321881
    29861.85212        4.94222940        0.36479224
    29885.73689        5.37725002        0.36737471
    29909.64076        4.95137578        0.36405046
    29933.56375        6.43085860        0.37467501
    29957.50588        6.85906931        0.37691695
    29981.46715        6.50277522        0.37337933
    30005.44759        5.14542624        0.36300498
    30029.44721        5.04647184        0.36192285
    30053.46603        5.05787715        0.36215797
    30077.50405        5.24564428        0.36406812
    30101.56131        5.21053142        0.36363849
    30125.63780        5.24220211        0.36291900
    30149.73356        4.98433005        0.36083520
    30173.84858        4.84816602        0.35871599
    30197.98290        5.26018280        0.36116467
    30222.13651        5.41363733        0.36303774
    30246.30945        4.84106262        0.35962143
    30270.50172        4.61623380        0.35767161
    30294.71334        7.01708384        0.37342156
    30318.94433        8.70099040        0.38351514
    30343.19470        7.04992581        0.37159843
    30367.46446        6.25148089        0.36610031
    30391.75364        7.33752596        0.37424024
    30416.06224        9.00442994        0.38576651
    30440.39029       13.12987431        0.41144857
    30464.73780       21.38934613        0.45939686
    30489.10478       21.10073575        0.45787769
    30513.49125       14.03889060        0.41651055
    30537.89722       10.05384335        0.39071558
    30562.32272        7.65101582        0.37472450
    30586.76775        6.45560679        0.36670044
    30611.23233        6.91048975        0.36919098
    30635.71649        7.37129792        0.37076676
    30660.22022        6.44306194        0.36316318
    30684.74356        6.85047711        0.36558832
    30709.28651        6.46666011        0.36338659
    30733.84909        5.18384778        0.35472405
    30758.43131        5.45454529        0.35635234
    30783.03320        6.86229865        0.36570423
    30807.65477       12.85601516        0.40448394
    30832.29603       12.14005842        0.39992006
    30856.95700        8.42521353        0.37573785
    30881.63769        7.29312205        0.36708424
    30906.33812        6.30100134        0.36079679
    30931.05831        5.58919067        0.35628746
    30955.79828        4.63640215        0.34908072
    30980.55803        4.09438686        0.34461273
    31005.33758        3.64780898        0.34039816
    31030.13695        4.65010023        0.34756106
    31054.95616        5.63161702        0.35445934
    31079.79523       11.05705154        0.39051765
    31104.65415       11.15232033        0.39153753
    31129.53297        8.05142280        0.37170972
    31154.43168        5.97845937        0.35691063
    31179.35030        5.93427173        0.35613166
    31204.28886        5.57985300        0.35362926
    31229.24736        5.06604138        0.34993339
    31254.22583        4.91482369        0.34899492
    31279.22428        4.64865486        0.34718331
    31304.24272        5.28133019        0.35147133
    31329.28117        5.07532675        0.35076753
    31354.33965        4.52780039        0.34639756
    31379.41817        4.98141272        0.34907210
    31404.51675        4.94797273        0.34863873
    31429.63540        5.22742099        0.35026818
    31454.77415        4.98712870        0.34863805
    31479.93300        5.38590776        0.35111561
    31505.11197        5.78761861        0.35402861
    31530.31109        6.42984947        0.35848377
    31555.53036        6.05512750        0.35543577
    31580.76980        5.71258825        0.35268510
    31606.02943        5.75128857        0.35333492
    31631.30926        6.63226128        0.35969187
    31656.60932        6.53561133        0.35816258
    31681.92961        6.43029653        0.35667612
    31707.27015        6.10920814        0.35448413
    31732.63096        5.54311730        0.35109231
    31758.01205        5.74956325        0.35286480
    31783.41344        6.42227475        0.35689126
    31808.83516        5.86841182        0.35292442
    31834.27720        6.14863973        0.35593645
    31859.73960        5.25192788        0.35040577
    31885.22236        5.24443659        0.35044560
    31910.72550        4.93741539        0.34751098
    31936.24904        6.42955216        0.35773024
    31961.79300        7.89087959        0.36812036
    31987.35739        6.24333363        0.35663943
    32012.94222        6.24103066        0.35594430
    32038.54752        4.76030677        0.34547623
    32064.17330        4.99659795        0.34801640
    32089.81958        5.77180248        0.35413773
    32115.48636        6.57246276        0.35968165
    32141.17368        5.93592452        0.35609253
    32166.88155        5.31267656        0.35545723
    32192.60997        4.95421281        0.35905898
    32218.35898        5.24162736        0.36312143
    32244.12858        3.54339395        0.35339206
    32269.91879        3.63268614        0.36117116
    32295.72963        4.92377339        0.37257544
    32321.56111        4.01425310        0.35793779
    32347.41326        4.28137734        0.34910053
    32373.28608        5.14854119        0.35016982
    32399.17960        5.56911598        0.35239731
    32425.09383        5.65959373        0.35275166
    32451.02878        4.99389927        0.34734957
    32476.98448        4.75669474        0.34576020
    32502.96094        3.86410639        0.33938406
    32528.95818        4.56267709        0.34427511
    32554.97621        4.73259073        0.34480974
    32581.01505        5.09304923        0.34662477
    32607.07471        5.13907765        0.34675972
    32633.15522        4.66436331        0.34292768
    32659.25660        3.98830755        0.33815067
    32685.37884        4.93568182        0.34545051
    32711.52199        4.00909583        0.33869801
    32737.68604        4.76175165        0.34429457
    32763.87102        4.39322987        0.34157338
    32790.07694        4.94653160        0.34471556
    32816.30383        4.15288241        0.33845793
    32842.55169        3.84380328        0.33669270
    32868.82054        3.59159947        0.33535010
    32895.11041        3.94908731        0.33816685
    32921.42130        4.14804039        0.33915927
    32947.75324        4.30538143        0.33979403
    32974.10624        4.17905109        0.33839316
    33000.48032        4.74181293        0.34271755
    33026.87549        4.45079514        0.34049406
    33053.29178        4.61284334        0.34153465
    33079.72919        4.28860941        0.33889793
    33106.18775        4.89078438        0.34284217
    33132.66748        5.37098960        0.34631928
    33159.16838        5.56323980        0.34735657
    33185.69048        5.91107295        0.34925835
    33212.23379        5.48132149        0.34668491
    33238.79833        5.36480870        0.34599806
    33265.38412        5.54952524        0.34652869
    33291.99118        5.44317442        0.34612136
    33318.61951        6.24970282        0.35158049
    33345.26915        8.20939670        0.36449405
    33371.94010       10.52154914        0.37904209
    33398.63238        8.64146901        0.36701990
    33425.34601        6.68696176        0.35437630
    33452.08101        5.67061424        0.34650101
    33478.83739        5.71562823        0.34609489
    33505.61518        5.28682809        0.34315562
    33532.41438        5.29374824        0.34321566
    33559.23502        6.42974977        0.35033068
    33586.07710        6.89093351        0.35325453
    33612.94066        5.64072937        0.34550609
    33639.82571        4.82336601        0.33974894
    33666.73226        3.47380317        0.32882851
    33693.66033        3.76148020        0.33072065
    33720.60993        4.22096242        0.33390937
    33747.58110        3.80973072        0.33095726
    33774.57383        3.74103752        0.33047955
    33801.58816        4.45431948        0.33476341
    33828.62409        8.32620111        0.36034161
    33855.68165       14.36074397        0.39796386
    33882.76085       12.43764641        0.38646217
    33909.86171        8.57707829        0.36181668
    33936.98424        6.85433443        0.34976407
    33964.12847        5.55361739        0.34054067
    33991.29441        4.69127818        0.33485530
    34018.48208        4.89894759        0.33685040
    34045.69149        4.37693141        0.33325771
    34072.92267        4.47364386        0.33486897
    34100.17563        4.10287188        0.33533488
    34127.45039        4.77676874        0.34704243
    34154.74696        4.33880425        0.35448763
    34182.06536        4.72564749        0.36486408
    34209.40562        4.81189876        0.36700204
    34236.76774        5.21117987        0.36516507
    34264.15175        5.53199927        0.35850690
    34291.55766        4.43195917        0.34220580
    34318.98549        4.17064821        0.33426130
    34346.43526        4.97538828        0.33608082
    34373.90698        5.02871525        0.33455573
    34401.40068        5.64454319        0.33821778
    34428.91637        6.36362569        0.34294529
    34456.45407        6.54615615        0.34424693
    34484.01379        7.45656088        0.35097936
    34511.59556        7.71412644        0.35264670
    34539.19938        8.66835740        0.35918752
    34566.82529        7.76083930        0.35357797
    34594.47329        7.68752799        0.35290144
    34622.14341       11.59761825        0.37778499
    34649.83565       19.15447813        0.42205090
    34677.55005       14.86634874        0.39780436
    34705.28662        9.12020923        0.36235080
    34733.04536        5.88537069        0.34159369
    34760.82632        5.71839557        0.34094147
    34788.62949        4.79571627        0.33422072
    34816.45490        4.99263687        0.33511133
    34844.30257        4.84304350        0.33398706
    34872.17251        4.49062402        0.33185279
    34900.06474        4.68710651        0.33314655
    34927.97928        5.56779260        0.33937839
    34955.91615       10.06153979        0.36875162
    34983.87536       16.85046746        0.40925884
    35011.85694       13.36214122        0.38905430
    35039.86089        7.96466233        0.35569676
    35067.88725        7.76892119        0.35501034
    35095.93602        8.85445228        0.36199825
    35124.00723        8.48950216        0.35921437
    35152.10089        6.82763786        0.34868564
    35180.21702        4.93649495        0.33565839
    35208.35564        4.60429948        0.33347419
    35236.51676        4.30717053        0.33205551
    35264.70041        4.08103912        0.33055859
    35292.90660        3.47842769        0.32604855
    35321.13536        3.97956096        0.32931415
    35349.38669        3.99100043        0.32878002
    35377.66062        4.15169918        0.33023867
    35405.95716        4.35577371        0.33307158
    35434.27633        4.01611035        0.33136794
    35462.61816        4.58112062        0.33503759
    35490.98265        3.54768265        0.32767654
    35519.36984        4.06876960        0.33271191
    35547.77972        5.37034376        0.34307415
    35576.21233        4.56115485        0.33760382
    35604.66769        4.12089475        0.33431493
    35633.14580        3.47502752        0.32930649
    35661.64669        3.82706473        0.33259719
    35690.17037        3.61924498        0.33224677
    35718.71687        3.42160882        0.33131834
    35747.28621        4.31421905        0.33745599
    35775.87839        5.02043553        0.34352201
    35804.49345        4.59267979        0.34101981
    35833.13139        5.20659193        0.34641028
    35861.79223        5.29001643        0.34852030
    35890.47601        4.07394169        0.33925058
    35919.18272        4.09845993        0.33993323
    35947.91239        3.15650699        0.33331277
    35976.66505        4.25108103        0.34385270
    36005.44070        3.72400985        0.34038281
    36034.23937        3.95520186        0.34307391
    36063.06107        3.68068739        0.34089495
    36091.90582        4.73891823        0.35079158
    36120.77365        5.55082303        0.35843837
    36149.66456        9.65359627        0.39115008
    36178.57859       10.47697667        0.39824350
    36207.51574        7.59912570        0.37721217
    36236.47603        6.20150125        0.36765453
    36265.45949        5.92577540        0.36770471
    36294.46613        8.27790407        0.38878151
    36323.49597       18.69030104        0.46629217
    36352.54904       22.15028582        0.48973227
    36381.62533       17.34883851        0.45951415
    36410.72489       11.58973737        0.41953605
    36439.84772        8.08240787        0.39197172
    36468.99385        6.37008707        0.37851039
    36498.16328        5.82269749        0.37442431
    36527.35605        4.51958504        0.36239335
    36556.57217        4.13276151        0.35890340
    36585.81165        3.77476839        0.35590692
    36615.07452        3.91627630        0.35989000
    36644.36080        3.01408672        0.35356563
    36673.67050        4.04747595        0.36415063
    36703.00365        4.35066602        0.36747878
    36732.36026        4.02864717        0.36496647
    36761.74035        3.16241150        0.35759740
    36791.14393        3.78269603        0.36482378
    36820.57104        3.26354862        0.36068016
    36850.02168        2.80592050        0.35556359
    36879.49588        4.03620462        0.36896079
    36908.99365        5.00495301        0.37946616
    36938.51502        5.88335578        0.38770974
    36968.06000        4.57403130        0.37525721
    36997.62861        4.65006951        0.37759671
    37027.22087        4.71926141        0.37915394
    37056.83680        4.17360074        0.37475524
    37086.47642        4.34517520        0.37751134
    37116.13974        3.91448223        0.37261609
    37145.82680        4.21237217        0.37558491
    37175.53759        3.66932397        0.37124757
    37205.27215        3.53216612        0.37166165
    37235.03050        3.58871351        0.37322796
    37264.81264        3.39952479        0.37171489
    37294.61861        2.78875462        0.36691002
    37324.44841        3.20848085        0.37230460
    37354.30208        4.10024670        0.38217304
    37384.17962        4.27131057        0.38605290
    37414.08106        4.66024878        0.39042155
    37444.00642        4.71421922        0.39178571
    37473.95571        7.83217000        0.42343541
    37503.92896       16.59167523        0.49993310
    37533.92618       16.46221272        0.50007787
    37563.94739       10.53275612        0.45073585
    37593.99262        7.84688328        0.42607862
    37624.06188        5.78724957        0.40600830
    37654.15519        5.41534868        0.40346098
    37684.27257        6.04718877        0.41196072
    37714.41403        5.31675520        0.40732039
    37744.57961        4.44050149        0.39924127
    37774.76931        5.32338561        0.40795621
    37804.98316        5.61121017        0.41144911
    37835.22118        4.12932678        0.39776306
    37865.48338        3.82187493        0.39603989
    37895.76979        3.69767341        0.39643130
    37926.08042        3.51522896        0.39550275
    37956.41530        3.70359770        0.39711487
    37986.77444        4.86071669        0.40863312
    38017.15786        4.71131901        0.40933298
    38047.56558        5.96286941        0.42438291
    38077.99763        6.91731216        0.43501452
    38108.45401        8.08483725        0.44748536
    38138.93476        8.00079073        0.44703754
    38169.43988        7.57035152        0.44292676
    38199.96941        6.38200463        0.43142730
    38230.52335        4.12858852        0.40876160
    38261.10173        5.62881325        0.42598238
    38291.70457        4.78260459        0.41798815
    38322.33189        4.98612022        0.42116266
    38352.98371        4.45635529        0.41656449
    38383.66004        5.08822605        0.42270938
    38414.36090        6.47835287        0.43708746
    38445.08633        8.03430559        0.45452609
    38475.83633        7.80249118        0.45323385
    38506.61092        9.29096156        0.46875185
    38537.41013        9.48067361        0.47088918
    38568.23397       10.45705582        0.48100330
    38599.08247       13.74325940        0.51249529
    38629.95564       12.69982049        0.50343580
    38660.85350        8.50222306        0.46399679
    38691.77608        6.47471001        0.44316801
    38722.72339        5.35518834        0.43147440
    38753.69546        4.60172055        0.42356135
    38784.69229        4.69737655        0.42459675
    38815.71392        5.36736876        0.43270337
    38846.76037        4.78617215        0.42846967
    38877.83164        4.70629185        0.42799776
    38908.92777        4.45649992        0.42424992
    38940.04877        5.39969992        0.43540328
    38971.19466        4.56647718        0.42728063
    39002.36546        5.74411011        0.44078347
    39033.56119        8.67935121        0.47199355
    39064.78188       11.71249225        0.50155512
    39096.02753        9.59696984        0.48015784
    39127.29818        7.64295234        0.46077621
    39158.59384        6.15585624        0.44609247
    39189.91454        6.61842815        0.45018687
    39221.26028        6.83958467        0.45232330
    39252.63109        8.39744663        0.46916481
    39284.02700        5.64427914        0.44088723
    39315.44802        5.20043230        0.43676200
    39346.89417        4.40106781        0.42775489
    39378.36547        4.86052109        0.43495711
    39409.86195        5.79280854        0.44751491
    39441.38361        5.81747324        0.44776792
    39472.93049        4.51006271        0.43175886
    39504.50260        4.06864898        0.42671848
    39536.09997        4.77312479        0.43580142
    39567.72261        4.59968033        0.43445714
    39599.37054        5.19142597        0.44117270
    39631.04378        5.01766530        0.43897305
    39662.74236        5.27573843        0.44162831
    39694.46629        3.48353505        0.42184126
    39726.21559        3.60495173        0.42538425
    39757.99029        3.76653411        0.42801412
    39789.79041        3.87258215        0.42812667
    39821.61596        3.49037912        0.42464582
    39853.46696        3.30285623        0.42312418
    39885.34344        3.74178000        0.42771425
    39917.24542        5.18352445        0.44567316
    39949.17291        4.09866345        0.43351642
    39981.12594        3.94773876        0.43017838
    40013.10453        3.74273893        0.42856341
    40045.10870        3.63948781        0.42989651
    40077.13846        4.25737652        0.43747187
    40109.19384        4.11894890        0.43444247
    40141.27486        4.89024554        0.44315297
    40173.38154        4.32300274        0.43658476
    40205.51391        5.65969587        0.45270492
    40237.67197        6.19023616        0.45914275
    40269.85575        5.93921678        0.45735150
    40302.06528        6.72974472        0.46815784
    40334.30057        6.60698312        0.46763550
    40366.56164        7.39300036        0.47652080
    40398.84851        7.16217332        0.47366179
    40431.16121        6.91312088        0.46973478
    40463.49976        5.30672416        0.45162730
    40495.86417        6.56747353        0.46846565
    40528.25447        6.88122044        0.47186819
    40560.67067        7.91191962        0.48168646
    40593.11280        8.74528926        0.49113283
    40625.58088        9.88645561        0.50562946
    40658.07493       12.35757242        0.53192385
    40690.59497       15.37590504        0.56044225
    40723.14102       24.97676116        0.64392104
    40755.71311       42.22034783        0.77197460
    40788.31124       76.71002865        0.97916934
    40820.93545      109.94165303        1.14426004
    40853.58575      101.65327720        1.10622692
    40886.26217       66.76659720        0.92618172
    40918.96472       40.23639495        0.76135957
    40951.69343       26.76624496        0.66167143
    40984.44832       18.89494688        0.59597173
    41017.22941       13.35250643        0.54432558
    41050.03672        9.72008400        0.50721444
    41082.87026        7.58777783        0.48405973
    41115.73007        6.59229710        0.47285840
    41148.61617        5.90432288        0.46611050
    41181.52856        5.51190659        0.46208263
    41214.46728        5.22987935        0.45663817
    41247.43235        5.36186538        0.45653779
    41280.42378        5.50413526        0.45821138
    41313.44160        4.76251172        0.45194761
    41346.48583        2.94440564        0.43374872
    41379.55649        4.01727197        0.44772222
    41412.65360        3.80261511        0.44560680
    41445.77719        3.70571156        0.44598168
    41478.92726        4.41394069        0.45392382
    41512.10386        3.92284187        0.44797264
    41545.30698        3.31889788        0.44217392
    41578.53667        4.02531309        0.45290795
    41611.79293        4.98304341        0.46410941
    41645.07580        5.10420700        0.46599117
    41678.38528        8.81291874        0.50822808
    41711.72141       15.12934442        0.57089678
    41745.08420       18.82647616        0.60529947
    41778.47368       13.98039942        0.56178999
    41811.88986        8.45678990        0.50638978
    41845.33277        7.04802847        0.49058856
    41878.80243        9.07943974        0.51154518
    41912.29886       19.07257699        0.60987082
    41945.82208       27.90280590        0.68634964
    41979.37211       33.81791731        0.73357880
    42012.94898       28.99525141        0.69685308
    42046.55271       20.32009450        0.62368399
    42080.18331       12.96151372        0.55286340
    42113.84081       11.08759783        0.53416165
    42147.52523        9.80059530        0.52308710
    42181.23660        8.14406733        0.50546153
    42214.97493        8.55658891        0.51031850
    42248.74024        8.10549272        0.50557657
    42282.53256        9.70594534        0.52299093
    42316.35191       12.03230062        0.54745941
    42350.19831       16.39801819        0.59066861
    42384.07178       20.75855678        0.62992098
    42417.97235       26.32985118        0.67808783
    42451.90003       29.58057280        0.70620356
    42485.85484       28.79435279        0.69994677
    42519.83682       21.96618620        0.64123640
    42553.84598       16.56230430        0.59040454
    42587.88233       12.09883352        0.54588413
    42621.94591       10.57467633        0.53206354
    42656.03674       15.54589973        0.58395428
    42690.15483       24.65330317        0.66708488
    42724.30022       22.40376647        0.64791029
    42758.47291       14.63296607        0.57676316
    42792.67294       10.09273518        0.53178770
    42826.90032        8.04393818        0.51034001
    42861.15508        6.14863891        0.48808539
    42895.43723        5.59952370        0.48053964
    42929.74681        4.24939165        0.46478394
    42964.08383        3.91300613        0.46050058
    42998.44831        5.25051184        0.47713350
    43032.84028        5.45444862        0.48026863
    43067.25976        6.05431045        0.48905697
    43101.70677        6.91259472        0.49963472
    43136.18132        7.54140980        0.50554370
    43170.68346        6.71868026        0.49637750
    43205.21319        5.49955614        0.48361848
    43239.77054        6.15142814        0.49111703
    43274.35553        5.09120012        0.47754030
    43308.96818        5.19314439        0.47975734
    43343.60851        4.25814489        0.46865506
    43378.27656        4.30589740        0.46985907
    43412.97233        3.83838450        0.46499119
    43447.69585        4.38177331        0.47063086
    43482.44715        5.22630674        0.48074428
    43517.22624        4.86533373        0.47931052
    43552.03315        4.23237078        0.47357361
    43586.86790        4.03046499        0.47041440
    43621.73051        4.71375801        0.47676658
    43656.62101        5.23564938        0.48305998
    43691.53941        4.13765388        0.47082333
    43726.48574        3.81875749        0.46695225
    43761.46003        4.61350917        0.47684811
    43796.46228        4.34541570        0.47484026
    43831.49254        3.45331219        0.46547278
    43866.55081        4.74138309        0.48211705
    43901.63713        4.50259463        0.47894620
    43936.75150        5.56921996        0.49250456
    43971.89397        7.50177207        0.51574961
